title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘Overall a good company to work for that definitely respects employees and very culturally diverse’,Client Service Officer,"Very big on respecting one another and culturally diverse and a great supporter of equal opportunity. They follow correct protocols, have ongoing training.","Depending on which department you are in, it can be harder to move around to try different roles or departments.",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne VIC, Australia",3.0,4.0,4.0,4.0,3.0,5.0,4.0,ANZ
‘ANZ destroyed my appetite to go to work to make a living ’,Senior Business Analyst,"Office space, not many other complements unfortunately ","Management is old school and highly stressed, work environment is toxic and political ",Recommends working here: No,Rates salary as: Low,1 year ago,"Docklands VIC, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,ANZ
‘Blood sucking leeches. Trying to screw and take advantage of’,Customer Service Representative,People you work with are nice. Apart from that NOTHING.,Limited opportunities if you aren't young. Don't have the customers focus on products offered or how these products are introduced to the market. Little of no foresight into the foresight of the customers prospective. Managers only care about their next career move or how any situation will make them look. If you care about banking don't work here.,Recommends working here: No,Rates salary as: Low,2 years ago,"Melbourne, Victoria, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,ANZ
‘Satisfactory for a large corporate.’,Development Manager,"Flexibile work options, pay, staff club, equipment  infrastructure is in house. No IBM.","Culture.  large corporates suffer segmentation. offshore resources,  shared infrastructure resources. Any role in any company depends on the people, you have to gauge that during the hiring process.",Recommends working here: Yes,Rates salary as: High,2 years ago,"Melbourne VIC, Australia",3.0,4.0,3.0,4.0,4.0,5.0,4.0,ANZ
‘Best employer for women and great support for work life balance’,UAT Analyst,"Great work environment, diverse workplace, flexibility",Commute to the dockland office is too long,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,3.0,4.0,5.0,5.0,ANZ
‘Oppressed by politics and a company that valued more than doing right by employees’,Payments And Cash Operations,"Staff benefits, colleagues - the colleagues help make it slightly bearable",Poor management and career development opportunites,Recommends working here: No,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",1.0,3.0,3.0,2.0,4.0,2.0,2.0,ANZ
‘Working in ANZ helps you achieve your career goals and  have life balance at the same time.’,Customer Service Team Leader,There are a lot of opportunities within to move and achieve your career goals.,Stronger competition amongst skilled and knowledgeable workforce,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,5.0,3.0,5.0,5.0,ANZ
‘Best company I've ever worked for.’,Senior Systems Analyst,"Friendly & professional people, big projects & great environment.",Off shore teams taking responsibility for their work.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘Very good to work for.’,Commercial Relationship Manager,A really good team culture ,Being part of a cog system,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Wellington NSW, Australia",4.0,5.0,5.0,5.0,3.0,4.0,5.0,ANZ
‘Would not recommend working here.’,Customer Service Consultant,The people I worked with.,Unrealistic expectations from management. Extreme pressure to perform. Career progression with held,Recommends working here: No,Rates salary as: Average,2 years ago,"Bundaberg QLD, Australia",2.0,3.0,1.0,1.0,1.0,2.0,1.0,ANZ
‘Very good and Supportive organisation. ’,Personal Banker,The culture and the great team work.,I liked the way we going on digital platforms.,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘Enjoyed the experience’,Implementation Manager,Great people and work environment,Aging systems that need upgrading,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,4.0,4.0,4.0,3.0,4.0,4.0,ANZ
‘Hidden agenda behind customer centric tools. Remove incentives and you will truly become customer centric’,Branch Manager,I find it very hard to find many good points about working for the company. The senior leadership team are very inspiring and transparent in their intentions. What you see is what you get,Come across as being customer centric but unfortunately there is a large push for sales and targets that need to be met. Its a business and big business at that so unless you are prepared to hunt business and convert opportunity this may not be the employer for you,Recommends working here: No,Rates salary as: Low,2 years ago,"NSW, Australia",2.0,1.0,1.0,3.0,3.0,3.0,1.0,ANZ
‘Terrible place’,Bank Teller,The staff I have worked with . Made many friends,"One teller at all times now. Not enough staff , unhappy  customers as they don't always want to do online , telephone , make appointment or use the ATM.",Recommends working here: No,Rates salary as: Average,1 year ago,"Brisbane City QLD, Australia",2.0,3.0,3.0,3.0,3.0,3.0,2.0,ANZ
‘Its ok. ’,Marketing Manager,Flexibility - work/ life balance options are good.,No developmemt opportunities. No sense of direction or drive.,Recommends working here: No,Rates salary as: Low,2 months ago,"Sydney NSW, Australia",1.0,4.0,2.0,1.0,2.0,4.0,2.0,ANZ
"‘The absolute worst, would have a better time driving off a cliff! ’",Banking Consultant,Didn't have to work weekends,"All staff knowing the same procedures. Everyone had a different way of doing something but yet there was a policy and procedure in place, go figure! ",Recommends working here: No,Rates salary as: Low,2 months ago,"Melbourne VIC, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,ANZ
‘Sad to have left the friends I mad working there but not the company ’,Phone Consultant,The people you work with are generally the best part about working at ANZ,You would expect being one of the Big 4 that their systems and technology would be more simplified and make life easier for the customer and their employees but the technology is horrible and slow. As a result staff are frequently yelled at by frustrated customers and there is nothing that can be done to rectify their issues. Simpler and better technology is always promised but never delivered on. Also applying for jobs internally is ridiculous. They never respond to even say you didn't get an interview but you have to jump through hoops to apply.,Recommends working here: No,Rates salary as: Average,1 month ago,"Melbourne VIC, Australia",1.0,4.0,4.0,3.0,3.0,2.0,2.0,ANZ
‘I love my role and ANZ has been extremely supportive during my time here. The role is flexible with good salary and benefits and work with some great people.’,Small Business Specialist,"Flexible conditions, enjoyable role, plenty of career opportunities","Constant changes, particularly around org structure makes it frustrating at times",Recommends working here: Yes,Rates salary as: Average,2 months ago,"NSW, Australia",5.0,5.0,5.0,4.0,4.0,5.0,5.0,ANZ
‘Overall can't complain and will prefer long-term work at ANZ. ’,Business Analyst,Flexibility and work/life balance are the biggest attraction of working at ANZ. ,Hot desking often creates challenges to productivity and workplace relationships. ,Recommends working here: Yes,Rates salary as: Average,2 months ago,"Melbourne VIC, Australia",4.0,5.0,3.0,3.0,3.0,4.0,4.0,ANZ
‘They need to listen to their older long term staff members and not treat them like they know nothing.’,Personal Banker,The pay is reasonable.,It is still a sales driven company.  They have yet to learn from the mistakes of the riyal commission.,Recommends working here: No,Rates salary as: Average,2 months ago,"Western Australia, Australia",3.0,3.0,2.0,1.0,2.0,3.0,3.0,ANZ
‘Biased management’,Tecbar Support Engineer,Easy access to public transport,No flexibility to working arrangments,Recommends working here: Yes,Rates salary as: Low,2 months ago,"Docklands VIC, Australia",3.0,3.0,2.0,1.0,2.0,2.0,2.0,ANZ
‘A Privilege ’,ANZ Mobile Lender,People and culture and the opportunity for constant personal and professional growth ,Every challenge is an opportunity to grow and develop. We live and we learn,Recommends working here: Yes,Rates salary as: High,2 months ago,"Victoria, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
"‘Start of my employment great, and of my employment disgraceful’",Personal Banker,Good training to start banking career,Very clicky environment is some branches ,Recommends working here: No,Rates salary as: Average,2 months ago,"Victoria, Australia",3.0,3.0,1.0,1.0,1.0,1.0,1.0,ANZ
"‘Super old school technology. Make it simple, it will save so much time.’",Service Consultant,"As a casual, the flexibilty.",Lack of simple technology. Having to use 5-6 different programs just to do a teller role and also simple enquiries. ,Recommends working here: No,Rates salary as: Low,2 months ago,"Murray Bridge SA, Australia",2.0,3.0,2.0,1.0,1.0,3.0,2.0,ANZ
‘A team of great IT professionals’,Senior Business Analyst,Great benefits and work life balance,Constantly letting people know and the uncertainty can be troublesome,Recommends working here: Yes,Rates salary as: High,2 months ago,"Docklands VIC, Australia",3.0,4.0,4.0,3.0,4.0,3.0,4.0,ANZ
‘Reasonable place to work once you know what you are doing.’,Senior Project Manager,"Good benefits
Most of the people are fairly practical and easy to work with
","ANZ processes are quite challenging to work with
Very siloed organisation and takes a while to work out who you need to go to get things done",Recommends working here: Yes,Rates salary as: High,2 months ago,"Sydney NSW, Australia",3.0,4.0,3.0,3.0,5.0,4.0,3.0,ANZ
"‘Glad I did it, but equally happy to move to a new industry & role.’",Risk Analyst,"Easy to get to, great ride to work facilities. Mostly good people.","Strange expectations (ie. Not allowed to work on / with something but needed to understand & provide direction, etc.) 
Management implementing new agile structures creates uncertainty about the (contract) role's continuity for me.
Good people - but very ""protective"" of their ""yards"". ",Recommends working here: No,Rates salary as: Average,2 months ago,"Docklands VIC, Australia",2.0,1.0,2.0,2.0,1.0,3.0,2.0,ANZ
‘Opportunity to take advantage of inexperienced management. ’,Chapter Lead,Quick development for hard workers.,Inexperienced managers and constant restructures. Managers encourage you to be 'agile but it's just an opportunity to pay you less.,Recommends working here: Yes,Rates salary as: Low,2 months ago,"Docklands VIC, Australia",5.0,3.0,3.0,3.0,3.0,4.0,3.0,ANZ
‘I would not move to a mobile lending unless you’re desperate.’,Loan Admin,"Great hours , but more flexible than working for the bank directly as you’re working for a franchise of the bank. The franchise owner dictates the flexibility that you get with the job. 
You don’t have to hard sell anything lesser sales pressure than the bank.
More emphasis on learning different dimensions of a loan deal . So gaining in-depth knowledge about lending is good.","Small business ,no job security, I got made redundant in just a few months of joining anz mobile lending as an admin staff. loan writers have income based mainly on commissions not a regular base pay. At least most of the times. The most worrying thing is that your success depends on the franchise owner who may or may not be a go getter .  If they are very motivated then franchise does well. But if they’re lazy then it can take a toll on your job security as there may not be enough business to service .",Recommends working here: No,Rates salary as: Low,2 years ago,"Western Australia, Australia",3.0,5.0,3.0,2.0,3.0,3.0,3.0,ANZ
‘Great place to work - great opportunities for career development’,User Experience Designer,"I worked at ANZ for only a short time (4 month contract) and it was a very professional, very well run, lovely people and overall a very good experience.  ",It is purely personal but it would have been perfect for me earlier in my career but I didn't want to work at such a massively big organisation. This would really suit some people but for me I like smaller places. ,Recommends working here: Yes,Rates salary as: High,this month,"Victoria, Australia",5.0,4.0,5.0,3.0,4.0,4.0,4.0,ANZ
‘Good experience ’,Personal Banker,Friendly environment ,"Knowing new skills 
",Recommends working here: Yes,Rates salary as: Average,a few days ago,"New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘Whilst paid well the personal trade offs were work life balance and high levels of stress.   In the end trade offs were too high ’,Product,Work colleagues and salary,No work life balance due to high workloads and deadlines.  Little opportunity for career development or growth. ,Recommends working here: No,Rates salary as: High,2 months ago,"Melbourne VIC, Australia",1.0,1.0,3.0,4.0,2.0,4.0,2.0,ANZ
‘I enjoyed my tenure at anz and would highly recommended them’,Merchant Services Officer,Working in within a tight knit team and having great supportive management,Learning everything when the training wasn't 100 percent good,Recommends working here: Yes,Rates salary as: Average,2 months ago,"Docklands VIC, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
"‘Very challenging, heaps of new learning, understanding business and client engagements’",Data Scientist,"Worked on latest technology
Building environment was good
Teammates were really good","Working as full stack developer.
Heaps of learning
Hard to balance work and personal life",Recommends working here: No,Rates salary as: Average,2 months ago,"Melbourne VIC, Australia",2.0,2.0,1.0,2.0,2.0,2.0,2.0,ANZ
‘Micromanagement with no progression’,Personal Banker,The teams are great. Mostly because they had to stick together because it was us against the managers,Micromanagement. No rewards. Bad rotations for hours.,Recommends working here: No,Rates salary as: Low,2 years ago,"Melbourne, Victoria, Australia",1.0,3.0,3.0,2.0,1.0,1.0,1.0,ANZ
‘A good place to work for a short period’,Banking Consultant,"Being able to gain employment without the requirement of tertiary education, and how inclusive they are. ","The amount of work they expect each person to do, and the restraints put in place, a banking consultant is expected to do the work that used to be done by a teller, personal banker and home lender. While the pay has not increased to a level to warrant the work load ",Recommends working here: No,Rates salary as: Average,2 months ago,"NSW, Australia",4.0,3.0,2.0,3.0,3.0,5.0,3.0,ANZ
‘Need more investments to improve on process and systems’,Credit,"Nice people and colleagues around, there are long serving staff which is nice to know","Inadequate IT systems, bureaucracy among departments, process and procedures are lumbering.",Recommends working here: Yes,Rates salary as: Average,2 months ago,"Melbourne VIC, Australia",3.0,3.0,3.0,3.0,3.0,3.0,3.0,ANZ
"‘Need to put different people do different role, cannot be all in one, in this case just make less effective ’",Banking Consultant,"Work benefits such as employee shares, extra leaves and holiday loading ","Too much work, especially if working in the branch, just too many duties, such as cash handling, account maintain, loan application, customers feedback...... and Usually less staffs",Recommends working here: No,Rates salary as: Low,2 months ago,"Inner West Council, NSW, Australia",3.0,3.0,2.0,3.0,5.0,2.0,2.0,ANZ
