title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘Great company with fantastic culture.’,Principal Solutions Designer,"Great people, great culture. Working away from family is always hard, but working with great people and a solid environment makes it easier","Working away from home two days a week, every week, made things difficult on the family unit. Westpac accommodated where they could but ultimately it was too hard on the kids.",Recommends working here: Yes,Rates salary as: Average,4 years ago,Sydney/Canberra,2.0,4.0,4.0,4.0,3.0,3.0,5.0,Westpac Banking Corporation
‘Its a mixed bag’,Personal Banker Advisor,Lot of opportunities to learn new rhings,Too much pressure of sales but calling it customer service,Recommends working here: No,Rates salary as: Low,6 months ago,"Melbourne VIC, Australia",4.0,3.0,3.0,2.0,4.0,2.0,3.0,Westpac Banking Corporation
‘Switched companies every 2 years until Westpac. Been here for almost 15 years’,Information Security Analyst,"Wonderful management and inclusive workplace
Flexible working arrangements to promote work/life balance
Outstanding perks and benefits",Things often move quite slow in such a large company,Recommends working here: Yes,Rates salary as: High,3 years ago,Sydney,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Great place if you get the right manager(s)’,Senior Quantitative Analyst,My managers are the rare breed - they know the business and how to manage people make them successful,"Agile environment - hate it. Hate searching fro a desl each morning, then cleaning it, adjusting and etc. Waste of time...",Recommends working here: Yes,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",5.0,4.0,3.0,5.0,3.0,3.0,5.0,Westpac Banking Corporation
‘They say they are family friendly and flexible but it is not true.’,Bank Teller,Getting to know customers.,"Rude manager.
Long hours.",Recommends working here: No,Rates salary as: Low,4 years ago,"Albany, Western Australia, Australia",3.0,1.0,1.0,1.0,4.0,1.0,1.0,Westpac Banking Corporation
‘One of the best companies I've worked for and somewhere I would definately go back to if I had the opportunity.’,Business Project Manager,Great company to work for. Many people spend their whole careers there which is a testimony to the company as a place to work.,The challenges are the same wherever you go. Westpac has reasonable management so that helps.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,4.0,5.0,4.0,4.0,5.0,5.0,Westpac Banking Corporation
"‘It's been a great learning curve, but it'll remain that.’",Essentials Banker,"Locations - they have multiple well placed (train stations/public transport accessibility) locations depending on what position you do.
People - the people you work with will make each day worth it.","It is quite focused around who you know more than your results and accomplishments. You really need to focus on networking and being nosey to get far.
Management like to have expectations about your performance but when faced with doing it themselves, don't want to do what they've directed people to do.
",Recommends working here: Yes,Rates salary as: Average,6 months ago,"Concord West NSW, Australia",2.0,5.0,4.0,3.0,4.0,4.0,4.0,Westpac Banking Corporation
‘Pretty horrible until the CFO started bringing in competent staff.’,SOX Manager,Work life balance and great employee benefits.,Too much focus on presentation rather than substance.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",4.0,5.0,4.0,4.0,5.0,4.0,4.0,Westpac Banking Corporation
‘Great place to work for’,Lending Connect Banker,Great work culture. Amazing support system help you grow,Usual call centre challenges,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Bedford Park SA, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Worst Australian company’,Personal Banker,"Diversity ,  fair salary",Lack of reaction feedback. Great focus on short term challenges than long term goal achievement. Lack of training and development for employees. Poor process,Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",1.0,1.0,1.0,3.0,4.0,3.0,1.0,Westpac Banking Corporation
‘Excellent’,User Acceptance Testing Lead,Westpac working environment is best among all the companies I have worked till now. ,"Westpac projects are quite challenging in nature , which also provides good learning experience.",Recommends working here: Yes,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Good company to work for but don't expect much progress ’,Finance Role Senior,Working enviroment is great.,Limited career progression for high performance,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",3.0,5.0,5.0,4.0,4.0,5.0,4.0,Westpac Banking Corporation
‘A challenging company to work for but has it’s rewards ’,Product Owner,Work life balance makes work and family a good balance,"The management team are not good at managing their staff, they like to manage up rather than improve the workplace via staff development ",Recommends working here: Yes,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",3.0,5.0,3.0,2.0,4.0,5.0,4.0,Westpac Banking Corporation
‘Nice people but the organisation us decaying’,Banker,Team and customers are the benefits ,"Silly targets, a unhealthy focus on insurance sales",Recommends working here: No,Rates salary as: Average,6 months ago,"Victoria, Australia",3.0,2.0,2.0,3.0,4.0,3.0,3.0,Westpac Banking Corporation
"‘MEH, Wouldnt go back without proper changes.’",Client Support IT,Great facilities and great people,Didn't like people speaking their minds or offering up ideas. Was put down and told to stop.,Recommends working here: No,Rates salary as: High,2 years ago,"Melbourne, Victoria, Australia",1.0,1.0,1.0,1.0,1.0,1.0,2.0,Westpac Banking Corporation
‘Fun’,Marketing Manager,Benefits. The building is very new!,Management are old fashioned,Recommends working here: Yes,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",3.0,4.0,3.0,2.0,4.0,4.0,3.0,Westpac Banking Corporation
‘Awesome!’,EA,"Flexible working arrangements 
Great supportive culture
Professional and career development opportunities",There are none. It's faced paced and agile,Recommends working here: Yes,Rates salary as: High,2 years ago,"Sydney, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
"‘No much to learn especially in ISG, management is terrible.’",Information Security Specialist,"Work/life balance is good, you can work from home and take leave when required. Pretty much same as everywhere. Workplace is nice, you got to meet a lot of people from all different backgrounds.","Management is absolutely terrible, micromanaging staff with no career development unless you have a close relationship with the boss. No much care about employees, good people leave and the rest stay.",Recommends working here: No,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",1.0,4.0,2.0,1.0,2.0,1.0,1.0,Westpac Banking Corporation
‘Worst company to work for. Absolutely no career progression! No matter how hard you try or meet sales targets it is never enough. Greedy company. Awful management!’,Personal Banker,Staff. Nothing else was food at this awful organisation.,Trying to get meet the ridiculous sales targets.,Recommends working here: No,Rates salary as: Low,2 years ago,"Brisbane QLD, Australia",1.0,1.0,2.0,1.0,1.0,1.0,1.0,Westpac Banking Corporation
‘Every thing in the call centre was looked after really well except for the staff welfare’,Customer Service Representative,The office was cleaned every night,Moving desks on a regular basis,Recommends working here: Yes,Rates salary as: High,2 years ago,"Lockleys, South Australia, Australia",2.0,4.0,4.0,2.0,2.0,5.0,3.0,Westpac Banking Corporation
‘Pressure to achieve sales constantly’,Management Role,Some discounts on banking products,"No staff to cover for sick or annual leave,",Recommends working here: No,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",1.0,1.0,1.0,1.0,3.0,1.0,1.0,Westpac Banking Corporation
‘It was good while it lasted. Was happy to be able to work with them.’,Foreign Exchange,"Overall it was pretty good working with Westpac. They definitely try to incorporate more involvement with the team members but at times they can say yes but deep down, changes cant be made without support from management as they have other plans.",Some managers can be sneaky.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Sydney NSW, Australia",4.0,4.0,4.0,3.0,4.0,4.0,4.0,Westpac Banking Corporation
‘A positive experience over an eleven month fixed term contract with supportive leadership and team working in a role I found challenging and stimulating.’,Contract Facilitator Of People And Team Development Programs,Work environment and people as well as working in the role I enjoy,"Bureaucracy in parts of the organisation, lack of ability to bring about change",Recommends working here: Yes,Rates salary as: High,2 years ago,"Melbourne City, Victoria, Australia",3.0,4.0,5.0,4.0,4.0,5.0,5.0,Westpac Banking Corporation
‘Great company strategy and vision with pockets of brilliance and flexible work arrangements’,Director,"Work family and colleagues
Diversity of thought
Concept of empowerment
","Valueless management
Ideas being stolen and re-attributed
Worthless people setting themselves up for life",Recommends working here: Yes,Rates salary as: High,6 months ago,"Barangaroo NSW, Australia",4.0,5.0,5.0,3.0,4.0,5.0,4.0,Westpac Banking Corporation
‘Disappointing company’,HFM,No good things to be proud to say,Very poor management and manager has no idea to manage staff. ,Recommends working here: No,Rates salary as: Low,6 months ago,Chatswood 新南威尔士州澳大利亚,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Westpac Banking Corporation
‘I was very disappointed that a big organisation like Westpac can be so unorganized and unstructured.’,Home Finance Manager,"I meant some really since people there, but...","The bank had no structures for new employees, training was only for a week, which barely cover anything important, lack of support from management. I was informed that there was targets for he first three months, but that didn't happened. I was there for 6mths and been through two new regional managers, five branch managers, also experienced/seen a high turnover of Lenders.",Recommends working here: No,Rates salary as: High,4 years ago,"Werribee, Victoria, Australia",3.0,3.0,1.0,1.0,1.0,2.0,1.0,Westpac Banking Corporation
‘Hurtful and disappointing’,HR Manager,A few staff benefits,"Poor leadership only concerned about their own reputation, all talk no action, not willing to listen to their employees perspective, no budget but extremely high expectations, gender equality and pay is all PR",Recommends working here: No,Rates salary as: Low,3 years ago,"Sydney, New South Wales, Australia",2.0,1.0,1.0,1.0,2.0,1.0,1.0,Westpac Banking Corporation
"‘I believe the name of westpac. However, not really happy about lack of support for new entrants.’",Personal Banking Advisor,"Head office always have good policies for all employees including diverse culture, equity, your voice etc. however, it's all down to your branch manager and his/her management style.",Not too much training for new staff who comes from non banking background. No any products training which really count on yourself--jumping onto westpac website. No systematic training program for  new entrants,Recommends working here: No,Rates salary as: Low,3 years ago,Queensland,3.0,2.0,2.0,1.0,3.0,3.0,1.0,Westpac Banking Corporation
"‘If I had to choose an employer knowing what I know now, then I would not choose them.’",Project Manager,Good work life balance. Can see how  top management are doing great in changing vision and where the company is heading.,Too many legacy systems and management systems make simple work complicated,Recommends working here: No,Rates salary as: Average,2 years ago,"SA, Australia",1.0,4.0,2.0,2.0,3.0,1.0,2.0,Westpac Banking Corporation
‘Great place to work at!’,Engineer,"Great environment, and great pay!",Overall very fast paced,Recommends working here: Yes,Rates salary as: High,6 months ago,"Sydney NSW, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Good employer’,Senior Credit Analyst,Professional and caring management ,Constant restructuring ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",5.0,5.0,5.0,5.0,3.0,5.0,4.0,Westpac Banking Corporation
‘The worst experience working for a company I have ever had.’,Customer Service Role,I made some friends while working there,Management were inexperienced and very prone to treating those they were friends with outside of work more favorably than those they were not,Recommends working here: No,Rates salary as: Low,6 months ago,"Maitland NSW, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Westpac Banking Corporation
