title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘A depressing place to work’,High Reach Forklift Driver,Home time / lunch time,To stay there for 8 hours,Recommends working here: No,Rates salary as: High,4 years ago,"Minchinbury, New South Wales, Australia",1.0,2.0,1.0,1.0,1.0,1.0,2.0,Woolworths Supermarkets
‘Worst experience of my life. ’,Manager,Colleagues. Customers. Going home,"Nasty management 
Expected to work long hours on salary daily 
Cut costs so never enough staff",Recommends working here: No,Rates salary as: Low,3 months ago,"Rutherford NSW, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Woolworths Supermarkets
‘I enjoy working here’,Team Member,The friendly staff,Learning new things,Recommends working here: Yes,Rates salary as: Low,4 years ago,,4.0,3.0,3.0,3.0,4.0,5.0,4.0,Woolworths Supermarkets
‘A time of my life I still talk about.’,Stock Replenisher,The staff I was lucky to work with.,Balancing night work with day life.,Recommends working here: Yes,Rates salary as: High,3 months ago,"Eli Waters QLD, Australia",5.0,5.0,5.0,5.0,3.0,5.0,5.0,Woolworths Supermarkets
‘Do not work here if you want your soul intact. ’,Supervisor,Great colleagues that had my back,"Everything. Constantly underresourced and understaffed. Management who don’t care about you, only the bonuses they will get at the end of the year.  Always a customer first mentality and some customers are rude to staff and treat you like a second class citizen. ",Recommends working here: No,Rates salary as: Average,3 months ago,"Doncaster VIC, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Woolworths Supermarkets
‘Fun!’,Casual Cashier,"Friendly people, managers always willing to help. Great access to benefits",Dealing with difficult customers on a day to day basis,Recommends working here: Yes,Rates salary as: High,4 years ago,"Bundaberg, Queensland, Australia",4.0,4.0,5.0,4.0,4.0,4.0,5.0,Woolworths Supermarkets
"‘Fine Job, Sucky People’",Customer Service Role,I enjoyed my actual job and what I was being paid to do,"The type of adults who chose a career in Woolworths, chose so in high school and seem like the never grew up.",Recommends working here: No,Rates salary as: Average,6 months ago,"Geelong VIC, Australia",1.0,3.0,2.0,3.0,5.0,4.0,3.0,Woolworths Supermarkets
‘I have had the opportunity to grow myself and move up.’,Customer Service Manager,You have to work hard to move up in the chain but woolies always has great opportunities.,Being retail and always pushing for sales and over Christmas time.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Morayfield, Queensland, Australia",5.0,4.0,4.0,4.0,4.0,5.0,4.0,Woolworths Supermarkets
‘Ok for paying bills’,Baker,"Staff discount, lot of opportunities if you agree to do fifty to sixty hours a week",Always under the pump,Recommends working here: No,Rates salary as: Low,4 years ago,,3.0,2.0,2.0,1.0,3.0,5.0,2.0,Woolworths Supermarkets
‘Would recommend for high school students but not working there full time.’,Checkout Operator,The staff,Trying to sell all the donation tickets to customers everyday.,Recommends working here: No,Rates salary as: Low,4 years ago,"Brisbane, Queensland, Australia",3.0,3.0,4.0,4.0,2.0,4.0,3.0,Woolworths Supermarkets
‘* Be prepared to lose your self esteem & self worth; If you have the misfortune to gain employment here..’,Department Team Member,"*Kinda flexible with start/finish times
","* Their constant “need” to cut your hours...
* Been there 7 years; can’t or won’t give me more than 21hr contract...
* They make it impossibly difficult to progress or grow; be prepared to grow bored...",Recommends working here: No,Rates salary as: Low,3 months ago,"Sydney NSW, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Woolworths Supermarkets
‘I have never felt so alienated and under appreciated. I felt like nobody ever noticed I was there.’,Cashier,The day I handed in my letter of resignation,"Trying to form any kind of relationship with colleagues.

The work environment.

Communication between management/supervisors and casual staff.

Inclusion

Understanding and general respect",Recommends working here: No,Rates salary as: Average,3 months ago,"Brisbane QLD, Australia",1.0,3.0,1.0,1.0,1.0,3.0,1.0,Woolworths Supermarkets
‘Terribly overworked for little to no reward.’,"Store Manager, Department Manager",Woolworths doesn't care about ethnic origins when hiring staff and offers equal chance of employment and promotion based on merit.,"Supermarkets are a terrible place to work where no decisions made on how to run the store are actually made at ground zero rather they're made in the eastern states and instructed via countless emails and work instructions. There is no such thing as a work life balance as you're expected to complete the work of 3 staff members in your one shift due to \""changes\"" in procedures designed to make the task easier therefore requiring less hours to complete, to top it off when you work extra hours to complete said tasks as you're constantly judged and penalised on your inability to complete tasks given in what they (people whom have never even completed the task before themselves) deem necessary they \""performance manage\"" you for having a poor work life balance. Senior leadership in Woolworths are so terrible they have no direction changing their plans often several times a month making it incredibly hard to achieve anything, this has obviously been reflected in the share price as it has halved in the last 5yrs.",Recommends working here: No,Rates salary as: Average,3 years ago,Perth,2.0,1.0,2.0,1.0,1.0,3.0,1.0,Woolworths Supermarkets
‘Good company to work for’,Store Person,Conditions and wages and environment,We're closing in 3 years . They. Reallocating on the other side. eastern suburbs,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",4.0,4.0,5.0,3.0,5.0,5.0,4.0,Woolworths Supermarkets
‘Frustrating ’,Manager,Variety of work and salary ,Management can be difficult especially head office ,Recommends working here: No,Rates salary as: Average,6 months ago,"Wangaratta VIC, Australia",3.0,1.0,2.0,1.0,3.0,3.0,2.0,Woolworths Supermarkets
‘Good learning experience but a llong term job’,Cashier And Stacked Shelves,"We got given competitions for who could seek the most raffle tickets, get the most donation etc",I wasn’t given opportunity to work on both bulk registers and the self serve like everyone else,Recommends working here: No,Rates salary as: Average,2 years ago,"VIC, Australia",3.0,3.0,2.0,2.0,1.0,3.0,3.0,Woolworths Supermarkets
‘Waste of life’,Assistant Store Manager,The work can be very rewarding coaching and developing young first job team members to be suitable for their next jobs,Micro management and very out of touch senior leadership,Recommends working here: No,Rates salary as: Average,3 months ago,"Canberra ACT, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Woolworths Supermarkets
"‘I spent over 15 years working there. They have no loyalty, expect you to give give give and never give back. Would never go back.’",Department Manager,You make some great friends with work mates.,Unfair expectations. Area managers that have a chip on their shoulder. No work life balance,Recommends working here: No,Rates salary as: Average,2 years ago,"West Wodonga, Victoria, 3690, Australia",2.0,1.0,1.0,1.0,2.0,1.0,1.0,Woolworths Supermarkets
‘Great people to work for’,None,Discounts  people you work with will be awesome,May be at the bottom but you achieve quickly to high,Recommends working here: Yes,Rates salary as: High,2 years ago,"Brisbane, Queensland, Australia",4.0,3.0,4.0,4.0,4.0,5.0,4.0,Woolworths Supermarkets
‘Amazing.’,Delicatessen Assistant,"Pushing ourselves, fun atmosphere and working with different people.","Shift times, very random.",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Croydon, Victoria, Australia",4.0,4.0,4.0,4.0,4.0,4.0,4.0,Woolworths Supermarkets
‘Lacking in communication and generally uncomfortable environment.’,Team Member,Create great bonds with the people you do work with,"Constant communication issues between management and team members, lack of organization and next to no feedback. ",Recommends working here: No,Rates salary as: Average,3 months ago,"Melbourne VIC, Australia",1.0,4.0,2.0,1.0,1.0,3.0,2.0,Woolworths Supermarkets
"‘First 2 years in my job, I actually enjoyed it. But changes happened and it went completely downhill from there’",Retail Sales Assistant,A lot of friendly staff member!,Expectations from management is ridiculous ,Recommends working here: No,Rates salary as: Low,2 months ago,"Sydney NSW, Australia",2.0,3.0,2.0,2.0,2.0,2.0,2.0,Woolworths Supermarkets
‘Working with Woolworths was a good way to learn how to communicate with people ’,Team Member,Dealing with the customer’s ,Staff members not pulling there weight ,Recommends working here: No,Rates salary as: Low,2 months ago,"Brisbane QLD, Australia",3.0,3.0,4.0,3.0,3.0,2.0,3.0,Woolworths Supermarkets
‘Would never recommend it.’,Finance Role,Diversity. That’s pretty much it.,Has the worst system and processes,Recommends working here: No,Rates salary as: Average,2 months ago,"Bella Vista NSW, Australia",3.0,4.0,1.0,1.0,3.0,4.0,1.0,Woolworths Supermarkets
"‘I have learnt a lot of good things, and went through alot while I have been here. ’",Retail Sales Assistant,"You learn new things, and you learn alot for your future jobs. ",It's hard to keep some customers happy when they aren't happy. But we try our best. ,Recommends working here: Yes,Rates salary as: Average,2 months ago,"Canberra ACT, Australia",4.0,4.0,4.0,4.0,4.0,4.0,4.0,Woolworths Supermarkets
‘It’s a good starter job ’,Assistant,Most team members are great to work with ,"Lack of staff 
Low pay ",Recommends working here: No,Rates salary as: Low,2 months ago,"Forrestfield WA, Australia",3.0,3.0,2.0,2.0,2.0,3.0,3.0,Woolworths Supermarkets
‘Good Opportunity to build career’,Service Manager,Career opportunities ,Too many goals to Achieve in limited time and resources  ,Recommends working here: Yes,Rates salary as: Average,2 months ago,"Casula NSW, Australia",5.0,3.0,4.0,4.0,2.0,3.0,4.0,Woolworths Supermarkets
‘Disappointing to work for ’,Team Member,Being able to meet new people and build relationships with fellow team members.,Higher management treated team members like a number and are not paid enough for there roles,Recommends working here: No,Rates salary as: Low,2 months ago,"Victoria, Australia",3.0,2.0,2.0,1.0,1.0,1.0,2.0,Woolworths Supermarkets
‘A fun and enjoyable place to build up retail experience’,Deli Assistant,Collegues are very nice and are always eager to help if you are stuck in any way when you first start. Managers are friendly and very supportive no matter what stage in your career you are in. They usually accept people with no retail experience so this is a good place to start before branching out to other retail oppentunities which require retail experience.,"Call ups are very frequent and although you are not obliged to work outside your normal hours, call ups are so frequent you end up only showing up to one in five maybe call ups. This could potentially affect your 'status' within the company. This can also make your shift more demanding when collegues do not show up.",Recommends working here: Yes,Rates salary as: Average,2 months ago,"Melbourne VIC, Australia",4.0,5.0,4.0,3.0,4.0,4.0,4.0,Woolworths Supermarkets
